Section,Unit,District,Name,Rank,Station,Office 1,Office 2,Mobile 1,Mobile 2,Email
Ranges,Central Range – Bengaluru,Bengaluru City,"Addl. SP-2, Bengaluru South (Ramanagara)",Addl. SP-2,Bengaluru South (Ramanagara),27271003,,9480802810,,addlsprmn2@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"District C/Room, Office",District C/Room,Office,27271100,,9480802800,,dcrmn@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"PI (W) C/Room, Office",PI (W) C/Room,Office,27273456,,9480800931,,
Ranges,Central Range – Bengaluru,Bengaluru City,"Women PS, Office",Women PS,Office,27276446,,9480802871,,womenpsrmn@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"ACP Cyber Crime PS, Office",ACP Cyber Crime PS,Office,27271824,,9480802870,,dcbpsrmn@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"DySP, Ramanagara",DySP,Ramanagara,27271878,,9480802820,,sdporamnagararmn2@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"CPI Ramanagara (T) Circle, Office",CPI Ramanagara (T) Circle,Office,27271422,,9480802830,,cpirnagartownrmn@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"PSI-1 Ramanagara (T) PS, Office",PSI-1 Ramanagara (T) PS,Office,27271230,,9480802845,,rnagartownrmn@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"PSI-2 Ramanagara (T) PS, Office",PSI-2 Ramanagara (T) PS,Office,27271230,,—,,
Ranges,Central Range – Bengaluru,Bengaluru City,"PSI Ijoor PS, Office",PSI Ijoor PS,Office,27271786,,9480802847,,ijoorrmn@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"PSI Ramanagara Traffic PS, Office",PSI Ramanagara Traffic PS,Office,27273904,,9480802846,,tfcrmn@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"PI Ramanagara (R) PS, Office",PI Ramanagara (R) PS,Office,27271321,,9480802831,,cpirnagarrmn2@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"PSI Ramanagara (R) PS, Office",PSI Ramanagara (R) PS,Office,27271321,,9480802848,,rnagarruralrmn@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"PI Bidadi PS, Office",PI Bidadi PS,Office,27282237,,9480802849,,bidadirmn@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"PSI Bidadi PS, Office",PSI Bidadi PS,Office,27282237,,—,,
Ranges,Central Range – Bengaluru,Bengaluru City,"PI Harohally PS, Office",PI Harohally PS,Office,27562240,,9480802832,,cpihhallirmn@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"PSI Harohally PS, Office",PSI Harohally PS,Office,27562240,,9480802850,,hhallirmn@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"PI Kaggalipura PS, Office",PI Kaggalipura PS,Office,28435250,,9480802851,,kaggalipurps@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"PSI Kaggalipura PS, Office",PSI Kaggalipura PS,Office,28435250,,—,,
Ranges,Central Range – Bengaluru,Bengaluru City,"DySP, Magadi",DySP,Magadi,28434100,,9480802866,,Sdpomagadirmn2@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"PI Magadi PS, Office",PI Magadi PS,Office,27745224,,9480802852,,cpimagadirmn@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"PSI Magadi PS, Office",PSI Magadi PS,Office,27745224,,—,,magadirmn@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"PI Kudur PS, Office",PI Kudur PS,Office,27762241,,9480802853,,kudurrmn@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"PSI Kudur PS, Office",PSI Kudur PS,Office,27762241,,—,,
Ranges,Central Range – Bengaluru,Bengaluru City,"PI Tavarekere PS, Office",PI Tavarekere PS,Office,28434365,,9480802854,,tkerermn2@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"PSI Tavarekere PS, Office",PSI Tavarekere PS,Office,28434365,,—,,
Ranges,Central Range – Bengaluru,Bengaluru City,"DySP, Channapatna",DySP,Channapatna,27251415,,9480802821,,sdpocpatnarmn@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"CPI Channapatna (T) Circle, Office",CPI Channapatna (T) Circle,Office,27251621,,9480802834,,cpipatnatownrmn@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"PSI Channapatna (T) PS, Office",PSI Channapatna (T) PS,Office,27251749,,9480802855,,cpatnatownrmn@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"PSI-1 Channapatna East PS, Office",PSI-1 Channapatna East PS,Office,27251229,,9480802856,,cpatnaeastrmn@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"PSI-2 Channapatna East PS, Office",PSI-2 Channapatna East PS,Office,27251229,,—,,
Ranges,Central Range – Bengaluru,Bengaluru City,"PSI Channapatna Traffic PS, Office",PSI Channapatna Traffic PS,Office,27271010,,—,,cpatnatfcrmn2@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"CPI Channapatna Rural Circle, Office",CPI Channapatna Rural Circle,Office,27251416,,9480802835,,cpicpatnatownrmn@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"PSI Channapatna Rural PS, Office",PSI Channapatna Rural PS,Office,27251256,,9480802857,,cpatnaruralrmn@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"PSI Akkur PS, Office",PSI Akkur PS,Office,27263253,,9480802858,,akkurrmn@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"PSI M.K. Doddi PS, Office",PSI M.K. Doddi PS,Office,—,,9480802859,,mkdoddirmn@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"PI Kanakapura (T) PS, Office",PI Kanakapura (T) PS,Office,27522441,,9480802860,,kpuratownrmn@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"PSI Kanakapura (T) PS, Office",PSI Kanakapura (T) PS,Office,27522441,,9480802868,,
Ranges,Central Range – Bengaluru,Bengaluru City,"PSI Kanakapura Traffic, Office",PSI Kanakapura Traffic,Office,27562270,,9480802869,,kpuratfcrmn@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"CPI Kanakapura Circle, Office",CPI Kanakapura Circle,Office,27522044,,9480802836,,kpuraruralrmn@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"PSI Kanakapura (R) PS, Office",PSI Kanakapura (R) PS,Office,27523616,,9480802861,,kpuraruralrmn@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"PSI Kodihalli PS, Office",PSI Kodihalli PS,Office,27541240,,9480802862,,khallirmn@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"PSI Sathanur PS, Office",PSI Sathanur PS,Office,27551233,,9480802863,,Sathnoorrmn2@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"AAO, Office",AAO,Office,27271101,,—,,aaormn@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"PI DSB, Office",PI DSB,Office,27271102,,9480802807,,dsbrmn@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"PI DCRB, Office",PI DCRB,Office,27271103,,9480802809,,dcrbrmn@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"PI DCIB, Office",PI DCIB,Office,—,,,,dcibsectionrmn@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"DySP DAR, Office",DySP DAR,Office,27255488,,9480802806,,darrmn@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"RPI MTO, Office",RPI MTO,Office,27255488,,9480802837,,
Ranges,Central Range – Bengaluru,Bengaluru City,"PI ACB, Office",PI ACB,Office,27272705,,9480806272,,
Ranges,Central Range – Bengaluru,Bengaluru City,"PI INT, Office",PI INT,Office,27271807,,9449878600,,
Ranges,Central Range – Bengaluru,Bengaluru City,"PI BESCOM, Office",PI BESCOM,Office,27273014,,9448094808,,
Ranges,Central Range – Bengaluru,Bengaluru City,"District Jail, Office",District Jail,Office,27274220,,9480806415,,
Ranges,Central Range – Bengaluru,Bengaluru City,"Homeguard, Office",Homeguard,Office,27272265,,—,,
Ranges,Central Range – Bengaluru,Bengaluru City,"DC, Office",DC,Office,27273777,,—,,
Ranges,Central Range – Bengaluru,Bengaluru City,"CEO ZP Office, Office",CEO ZP Office,Office,27276720,,—,,
Ranges,Central Range – Bengaluru,Bengaluru City,"Govt. Hospital Ramanagara, Office",Govt. Hospital Ramanagara,Office,27272248,,—,,
Ranges,Central Range – Bengaluru,Bengaluru City,"RTO, Office",RTO,Office,27273471,,—,,
Ranges,Central Range – Bengaluru,Bengaluru City,"Excise, Office",Excise,Office,27271059,,—,,
Ranges,Central Range – Bengaluru,Bengaluru City,"District Fire Officer, Office",District Fire Officer,Office,27273101,,—,,
Ranges,Central Range – Bengaluru,Bengaluru City,"Fire Station, Office",Fire Station,Office,29785101,,—,,
Ranges,Central Range – Bengaluru,Bengaluru City,"SP, Tumkur",SP,Tumkur,2272451,,RES-2272461,,sptkr@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"Addl. SP-1, Tumkur",Addl. SP-1,Tumkur,2274130,,9480802902,,addlsptkr@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"Addl. SP-2, Tumkur",Addl. SP-2,Tumkur,—,,9480802905,,addlsp2tkr@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"District C/Room, Office",District C/Room,Office,2278000,,2277222,,dctkr@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"PI (W) C/Room, Office",PI (W) C/Room,Office,—,,9480800932,,
Ranges,Central Range – Bengaluru,Bengaluru City,"DySP, Tumkur Sub Division",DySP,Tumkur Sub Division,2272340,,9480802920,,sdpotkr@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"PI Women PS, Office",PI Women PS,Office,2290832,,9480802985,,womenpstkr@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"PSI-1 Women PS, Office",PSI-1 Women PS,Office,2290832,,9364098541,,
Ranges,Central Range – Bengaluru,Bengaluru City,"PSI-2 Women PS, Office",PSI-2 Women PS,Office,2290832,,9364098542,,
Ranges,Central Range – Bengaluru,Bengaluru City,"PI Cyber Crime PS, Office",PI Cyber Crime PS,Office,2271479,,9480802908,,
Ranges,Central Range – Bengaluru,Bengaluru City,"PI Tumkur Town PS, Office",PI Tumkur Town PS,Office,2278388,,9480802930,,towntkr@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"PSI-1 Tumkur Town PS, Office",PSI-1 Tumkur Town PS,Office,—,,9480802945,,
Ranges,Central Range – Bengaluru,Bengaluru City,"PSI-2 Tumkur Town PS, Office",PSI-2 Tumkur Town PS,Office,—,,9364098496,,
Ranges,Central Range – Bengaluru,Bengaluru City,"PI Tumkur Traffic PS, Office",PI Tumkur Traffic PS,Office,2278207,,9480802929,,trafficeasttkr@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"PSI-1 Tumkur Traffic East PS, Office",PSI-1 Tumkur Traffic East PS,Office,2278207,,9480802947,,
Ranges,Central Range – Bengaluru,Bengaluru City,"PSI-2 Tumkur Traffic West PS, Office",PSI-2 Tumkur Traffic West PS,Office,2278207,,9480802946,,
Ranges,Central Range – Bengaluru,Bengaluru City,"CPI Thilak Park Circle, Office",CPI Thilak Park Circle,Office,2276424,,9480802932,,cpithilakparktkr@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"PSI-1 Thilak Park PS, Office",PSI-1 Thilak Park PS,Office,2278202,,9480802981,,thilakparktkr@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"PSI-2 Thilak Park PS, Office",PSI-2 Thilak Park PS,Office,2278202,,9364098499,,
Ranges,Central Range – Bengaluru,Bengaluru City,"PSI-1 New Extn PS, Office",PSI-1 New Extn PS,Office,2278224,,9480802951,,newextenttkr@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"PSI-2 New Extn PS, Office",PSI-2 New Extn PS,Office,2278224,,9364098487,,
Ranges,Central Range – Bengaluru,Bengaluru City,"PSI-1 Jayanagara PS, Office",PSI-1 Jayanagara PS,Office,2293389,,9480802986,,jayanagarpstkr@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"PSI-2 Jayanagara PS, Office",PSI-2 Jayanagara PS,Office,2293389,,9364098494,,
Ranges,Central Range – Bengaluru,Bengaluru City,"CPI Kyathasandra Circle, Office",CPI Kyathasandra Circle,Office,2281120,,9480802933,,kyathtasandratkr@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"PSI-1 Kyathasandra PS, Office",PSI-1 Kyathasandra PS,Office,2281124,,9480802952,,
Ranges,Central Range – Bengaluru,Bengaluru City,"PSI-2 Kyathasandra PS, Office",PSI-2 Kyathasandra PS,Office,2281124,,9364098498,,
Ranges,Central Range – Bengaluru,Bengaluru City,"PSI-1 Hebbur PS, Office",PSI-1 Hebbur PS,Office,2241036,,9480802953,,hebburtkr@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"PSI-2 Hebbur PS, Office",PSI-2 Hebbur PS,Office,2241036,,9364098497,,
Ranges,Central Range – Bengaluru,Bengaluru City,"CPI Tumkur Rural Circle, Office",CPI Tumkur Rural Circle,Office,2275301,,9480802931,,cpiruraltkr@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"PSI-1 Tumkur Rural PS, Office",PSI-1 Tumkur Rural PS,Office,2278381,,9480802948,,tumkurruraltkr@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"PSI-2 Tumkur Rural PS, Office",PSI-2 Tumkur Rural PS,Office,2278381,,9364098490,,
Ranges,Central Range – Bengaluru,Bengaluru City,"PSI-1 Kora PS, Office",PSI-1 Kora PS,Office,2242006,,9480802949,,koratkr@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"PSI-2 Kora PS, Office",PSI-2 Kora PS,Office,2242006,,9364098489,,
Ranges,Central Range – Bengaluru,Bengaluru City,"PSI-1 Bellavi PS, Office",PSI-1 Bellavi PS,Office,2240046,,9480802950,,bellavitkr@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"PSI-2 Bellavi PS, Office",PSI-2 Bellavi PS,Office,2240046,,9364098493,,
Ranges,Central Range – Bengaluru,Bengaluru City,"DySP, Sira",DySP,Sira,08135-275184,,9480802921,,sdposiratkr@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"CPI Sira Rural Circle, Office",CPI Sira Rural Circle,Office,275257,,9480802934,,cpisiraruraltkr@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"PSI-1 Kallambella PS, Office",PSI-1 Kallambella PS,Office,274738,,9480802955,,kallambellatkr@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"PSI-2 Kallambella PS, Office",PSI-2 Kallambella PS,Office,274738,,9364098518,,
Ranges,Central Range – Bengaluru,Bengaluru City,"PSI-1 Patta Nayakana Hally PS, Office",PSI-1 Patta Nayakana Hally PS,Office,271058,,9480802956,,pnhallitkr@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"PSI-2 Patta Nayakana Hally PS, Office",PSI-2 Patta Nayakana Hally PS,Office,271058,,9364098527,,
Ranges,Central Range – Bengaluru,Bengaluru City,"PSI-1 Tavarekere PS, Office",PSI-1 Tavarekere PS,Office,272541,,9480802957,,tavarekeretkr@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"PSI-2 Tavarekere PS, Office",PSI-2 Tavarekere PS,Office,272541,,9364098520,,
Ranges,Central Range – Bengaluru,Bengaluru City,"PI Sira Town, Office",PI Sira Town,Office,275237,,9480802958,,siratowntkr@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"PSI-1 Sira PS, Office",PSI-1 Sira PS,Office,275237,,9364098521,,
Ranges,Central Range – Bengaluru,Bengaluru City,"PSI-2 Sira PS, Office",PSI-2 Sira PS,Office,275237,,9364098522,,
Ranges,Central Range – Bengaluru,Bengaluru City,"PSI-3 Sira PS, Office",PSI-3 Sira PS,Office,275237,,9364098523,,
Ranges,Central Range – Bengaluru,Bengaluru City,"PSI-4 Sira PS, Office",PSI-4 Sira PS,Office,275237,,9364098524,,
Ranges,Central Range – Bengaluru,Bengaluru City,"Bukkapatna OP, Office",Bukkapatna OP,Office,271509,,—,,
Ranges,Central Range – Bengaluru,Bengaluru City,"CPI Gubbi Circle, Office",CPI Gubbi Circle,Office,222210,,9480802935,,cpigubbitkr@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"PSI-1 Gubbi PS, Office",PSI-1 Gubbi PS,Office,222229,,9480802959,,gubbitkr@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"PSI-2 Gubbi PS, Office",PSI-2 Gubbi PS,Office,222229,,9364098519,,
Ranges,Central Range – Bengaluru,Bengaluru City,"PSI-1 C.S Pura PS, Office",PSI-1 C.S Pura PS,Office,246522,,9480802960,,cspuratkr@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"PSI-2 C.S Pura PS, Office",PSI-2 C.S Pura PS,Office,246522,,9364098526,,
Ranges,Central Range – Bengaluru,Bengaluru City,"PSI-1 Chelur PS, Office",PSI-1 Chelur PS,Office,242222,,9480802961,,chelurtkr@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"PSI-2 Chelur PS, Office",PSI-2 Chelur PS,Office,—,,9364098525,,
Ranges,Central Range – Bengaluru,Bengaluru City,"DySP, Kunigal",DySP,Kunigal,2202294,,9480802922,,sdpokunigaltkr@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"PI Kunigal PS, Office",PI Kunigal PS,Office,220229,,9480802962,,kunigaltkr@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"PSI-1 Kunigal PS, Office",PSI-1 Kunigal PS,Office,—,,9364098511,,
Ranges,Central Range – Bengaluru,Bengaluru City,"PSI-2 Kunigal PS, Office",PSI-2 Kunigal PS,Office,—,,9364098512,,
Ranges,Central Range – Bengaluru,Bengaluru City,"PSI-3 Kunigal PS, Office",PSI-3 Kunigal PS,Office,—,,9364098513,,
Ranges,Central Range – Bengaluru,Bengaluru City,"PSI-4 Kunigal PS, Office",PSI-4 Kunigal PS,Office,—,,9364098514,,
Ranges,Central Range – Bengaluru,Bengaluru City,"CPI Amruthur Circle, Office",CPI Amruthur Circle,Office,225229,,9480802936,,cpiamrutgurtkr@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"PSI-1 Amruthur PS, Office",PSI-1 Amruthur PS,Office,—,,9480802963,,amrutgurtkr@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"PSI-2 Amruthur PS, Office",PSI-2 Amruthur PS,Office,—,,9364098510,,
Ranges,Central Range – Bengaluru,Bengaluru City,"PSI-1 Huliyurdurga PS, Office",PSI-1 Huliyurdurga PS,Office,223338,,9480802964,,huliyurdurgatkr@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"PSI-2 Huliyurdurga PS, Office",PSI-2 Huliyurdurga PS,Office,—,,9364098517,,
Ranges,Central Range – Bengaluru,Bengaluru City,"CPI Turuvekere Circle, Office",CPI Turuvekere Circle,Office,287466,,9480802937,,cpitvkeretkr@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"PSI-1 Turuvekere PS, Office",PSI-1 Turuvekere PS,Office,287334,,9480802965,,turuvekeretkr@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"PSI-2 Turuvekere PS, Office",PSI-2 Turuvekere PS,Office,287334,,9364098515,,
Ranges,Central Range – Bengaluru,Bengaluru City,"PSI-1 Dandinashivara PS, Office",PSI-1 Dandinashivara PS,Office,278355,,9480802966,,dshivaratkr@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"PSI-2 Dandinashivara PS, Office",PSI-2 Dandinashivara PS,Office,—,,9364098516,,
Ranges,Central Range – Bengaluru,Bengaluru City,"DySP, Tiptur",DySP,Tiptur,08134-251084,,9480802923,,sdpotipturtkr@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"PI Tiptur Town PS, Office",PI Tiptur Town PS,Office,251041,,9480802970,,tipturtowntkr@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"PSI-1 Tiptur Town PS, Office",PSI-1 Tiptur Town PS,Office,251041,,9364098501,,
Ranges,Central Range – Bengaluru,Bengaluru City,"PSI-2 Tiptur Town PS, Office",PSI-2 Tiptur Town PS,Office,251041,,9364098502,,
Ranges,Central Range – Bengaluru,Bengaluru City,"PI Tipatur Rural PS, Office",PI Tipatur Rural PS,Office,251007,,9480802967,,tipturruraltkr@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"PSI-1 Tipatur Rural PS, Office",PSI-1 Tipatur Rural PS,Office,251007,,9364098470,,
Ranges,Central Range – Bengaluru,Bengaluru City,"PSI-2 Tipatur Rural PS, Office",PSI-2 Tipatur Rural PS,Office,—,,9364098471,,
Ranges,Central Range – Bengaluru,Bengaluru City,"CPI Tiptur Rural Circle, Office",CPI Tiptur Rural Circle,Office,2513827,,9480802938,,cpitipturruraltkr@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"PSI-1 Honnavalli PS, Office",PSI-1 Honnavalli PS,Office,264710,,9480802968,,honnavallitkr@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"PSI-2 Honnavalli PS, Office",PSI-2 Honnavalli PS,Office,264710,,9364098503,,
Ranges,Central Range – Bengaluru,Bengaluru City,"PSI-1 Nonavinakere PS, Office",PSI-1 Nonavinakere PS,Office,258024,,9480802969,,nvkeretke@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"PSI-2 Nonavinakere PS, Office",PSI-2 Nonavinakere PS,Office,258024,,9364098508,,
Ranges,Central Range – Bengaluru,Bengaluru City,"PSI-1 K.B. Cross PS, Office",PSI-1 K.B. Cross PS,Office,262055,,9480802989,,kbcrosstkr@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"PSI-2 K.B. Cross PS, Office",PSI-2 K.B. Cross PS,Office,262055,,9364098505,,
Ranges,Central Range – Bengaluru,Bengaluru City,"CPI C.N.Halli Circle, Office",CPI C.N.Halli Circle,Office,267234,,9480802939,,cpicnhallitkr@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"PSI-1 C.N. Halli PS, Office",PSI-1 C.N. Halli PS,Office,267234,,9480802971,,
Ranges,Central Range – Bengaluru,Bengaluru City,"PSI-2 C.N. Halli PS, Office",PSI-2 C.N. Halli PS,Office,267234,,9364098506,,
Ranges,Central Range – Bengaluru,Bengaluru City,"PSI-1 Huliyar PS, Office",PSI-1 Huliyar PS,Office,256150,,9480802972,,huliyartkr@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"PSI-2 Huliyar PS, Office",PSI-2 Huliyar PS,Office,256150,,9364098509,,
Ranges,Central Range – Bengaluru,Bengaluru City,"PSI-1 Handanakere PS, Office",PSI-1 Handanakere PS,Office,257660,,9480802973,,handanakeretkr@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"PSI-2 Handanakere PS, Office",PSI-2 Handanakere PS,Office,257660,,9364098507,,
Ranges,Central Range – Bengaluru,Bengaluru City,"DySP, Madhugiri",DySP,Madhugiri,282378,,9480802924,,sdpomadhugiritkr@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"CPI Madhugiri Circle, Office",CPI Madhugiri Circle,Office,282381,,9480802940,,cpimadhugiritkr@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"PSI-1 Madhugiri PS, Office",PSI-1 Madhugiri PS,Office,282381,,9480802974,,
Ranges,Central Range – Bengaluru,Bengaluru City,"PSI-2 Madhugiri PS, Office",PSI-2 Madhugiri PS,Office,282381,,9364098528,,
Ranges,Central Range – Bengaluru,Bengaluru City,"PSI-1 Kodigenahalli PS, Office",PSI-1 Kodigenahalli PS,Office,279534,,9480802975,,kodigenahallitkr@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"PSI-2 Kodigenahalli PS, Office",PSI-2 Kodigenahalli PS,Office,279534,,9364098534,,
Ranges,Central Range – Bengaluru,Bengaluru City,"PSI-1 Midigeshi PS, Office",PSI-1 Midigeshi PS,Office,278634,,9480802976,,midigeshitkr@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"PSI-2 Midigeshi PS, Office",PSI-2 Midigeshi PS,Office,278634,,9364098535,,
Ranges,Central Range – Bengaluru,Bengaluru City,"PI Badavanahalli PS, Office",PI Badavanahalli PS,Office,284901,,9480802982,,badavanahallitkr@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"PSI-1 B D Halli PS, Office",PSI-1 B D Halli PS,Office,284901,,9364098529,,
Ranges,Central Range – Bengaluru,Bengaluru City,"PSI-2 B D Halli PS, Office",PSI-2 B D Halli PS,Office,284901,,9364098530,,
Ranges,Central Range – Bengaluru,Bengaluru City,"PI Pavagada (T) PS, Office",PI Pavagada (T) PS,Office,245666,,9480802941,,pavagadatkr@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"PSI-1 Pavagada (T) PS, Office",PSI-1 Pavagada (T) PS,Office,—,,9480802977,,
Ranges,Central Range – Bengaluru,Bengaluru City,"PSI-2 Pavagada (T) PS, Office",PSI-2 Pavagada (T) PS,Office,—,,9364098531,,
Ranges,Central Range – Bengaluru,Bengaluru City,"PSI-3 Pavagada (T) PS, Office",PSI-3 Pavagada (T) PS,Office,—,,9364098532,,
Ranges,Central Range – Bengaluru,Bengaluru City,"PSI-4 Pavagada (T) PS, Office",PSI-4 Pavagada (T) PS,Office,—,,9364098533,,
Ranges,Central Range – Bengaluru,Bengaluru City,"CPI Pavagada Rural Circle, Office",CPI Pavagada Rural Circle,Office,—,,9480802942,,cpipavagadaruraltkr@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"PSI-1 Arasikere PS, Office",PSI-1 Arasikere PS,Office,248433,,9480802978,,arasikeretkr@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"PSI-2 Arasikere PS, Office",PSI-2 Arasikere PS,Office,248433,,9364098536,,
Ranges,Central Range – Bengaluru,Bengaluru City,"PSI-1 Thirumani PS, Office",PSI-1 Thirumani PS,Office,240047,,9480802980,,thirumanitkr@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"PSI-2 Thirumani PS, Office",PSI-2 Thirumani PS,Office,240047,,9364098537,,
Ranges,Central Range – Bengaluru,Bengaluru City,"PSI-1 Y.N.Hosakote PS, Office",PSI-1 Y.N.Hosakote PS,Office,247635,,9480802979,,ynhosakotetkr@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"PSI-2 Y.N.Hosakote PS, Office",PSI-2 Y.N.Hosakote PS,Office,247635,,9364098540,,
Ranges,Central Range – Bengaluru,Bengaluru City,"CPI Koratagere Circle, Office",CPI Koratagere Circle,Office,232136,,9480802954,,cpikoratageretkr@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"PSI-1 Koratagere PS, Office",PSI-1 Koratagere PS,Office,232136,,9480802988,,koratageretkr@ksp.gov.in
